Source Airport Code,Destination Airport Code,Weight
MSP,YYZ,1088.938296000363
MSP,ORF,1678.9012095194885
MSP,LEX,1045.1920868413335
MSP,RSW,2282.232242430243
MSP,DEN,1092.3524649958813
MSP,SBN,660.5146191853836
MSP,SEA,2244.808454894287
MSP,LSE,191.8968020239602
MSP,MKE,477.6082018817628
MSP,SAN,2462.7958493001556
MSP,MCO,2110.437351141995
MSP,TYS,1274.4918729261178
MSP,SYR,1380.5359365158756
MSP,RIC,1558.9229873360116
MSP,LNK,532.8097354878255
MSP,YXE,1277.910621066651
MSP,BMI,602.9585630347152
MSP,FWA,783.9232958226921
MSP,FCA,1646.0570667182274
MSP,BIS,619.4406109495569
MSP,ROC,1257.086183172882
MSP,FSD,315.47988524732966
MSP,OKC,1118.3988144066802
MSP,APN,759.7772170742747
MSP,SDF,971.0171703220973
MSP,BZN,1402.309527500463
MSP,DSM,373.99290980232036
MSP,PSC,2012.5851685345833
MSP,ANC,4041.9989340302445
MSP,FNT,787.9246333254941
MSP,LHR,6442.920106923145
MSP,MOT,720.8789425034463
MSP,BRD,183.03250631421417
MSP,BJI,320.47069174233087
MSP,RDU,1576.1567331928036
MSP,LGA,1638.069487693786
MSP,MLI,440.6431908545155
MSP,OAK,2534.1055420962834
MSP,HLN,1464.8704543766414
MSP,GRB,404.9316740637876
MSP,SLC,1591.53335215548
MSP,PIT,1166.741961529005
MSP,ABR,412.4473475294572
MSP,BOI,1832.5400585277512
MSP,TPA,2104.767205684608
MSP,MBS,743.5444699653675
MSP,MHT,1753.3653689520702
MSP,STL,721.6524902555534
MSP,RAP,785.5451238285514
MSP,RST,122.51979264803046
MSP,INL,409.8970492743856
MSP,TVC,602.6278120144276
MSP,CMH,1005.5180805717849
MSP,ALB,1572.2570682047808
MSP,GFK,456.1863139997567
MSP,IMT,412.38462765058796
MSP,BHM,1375.296000988862
MSP,GRR,655.6258564646233
MSP,PUJ,3722.0727673533224
MSP,OMA,453.1944421407247
MSP,CVG,958.6422489513103
MSP,BUF,1178.9435225721554
MSP,ISN,876.3897946870981
HYD,DEL,1267.6836991943646
HYD,RJA,360.2200003015968
HYD,PNQ,500.2668643891699
HYD,BLR,455.1621033319751
HYD,TIR,417.5808846810547
HYD,GOI,532.1154210603414
HYD,IDR,669.4133304049444
HYD,DMM,3119.8766917120174
HYD,BBI,846.876994216467
HYD,KUL,3008.847282735154
HYD,AMD,887.696751092711
HYD,BOM,622.8388844088145
HYD,VTZ,511.42530858965085
HYD,LHR,7754.172756808336
HYD,CJB,705.5571402327259
HYD,IXM,823.2900698350807
HYD,RPR,559.8963146048834
HYD,RUH,3393.2162765650223
HYD,VGA,263.63181278445916
HYD,JAI,1100.1610647640168
DEL,VNS,667.0005867874414
DEL,BBI,1277.7123491126767
DEL,KUL,3876.9049209848354
DEL,JLR,667.8095921930407
DEL,PNQ,1156.4652599905905
DEL,NAG,853.8940659922329
DEL,UDR,542.5911549082318
DEL,BAH,2619.7842232465837
DEL,PVG,4291.475548799584
DEL,IKA,2554.4177962156286
DEL,ATQ,413.86881799791905
DEL,BOM,1138.2301216305527
DEL,BLR,1710.049053108309
DEL,IDR,662.8578135644741
DEL,IXB,1125.163779643334
DEL,RPR,944.831126769847
DEL,MRU,5833.56349640794
DEL,IXL,620.7161764059286
DEL,BHO,587.4648526849913
DEL,CMB,2395.8519584586343
DEL,GOI,1504.2462863291555
DEL,KDH,1131.0398572088325
DEL,GAU,1455.510564939453
DEL,IXJ,507.0459425728417
DEL,AMD,756.5200186403023
DEL,DMM,2696.95441105557
DEL,IXC,236.25276116242833
DEL,IXR,1007.6660769284355
DEL,VIE,5546.007701648902
DEL,RUH,3037.0678403274073
DEL,KNU,405.2064783946635
DEL,KHI,1067.4170013008875
DEL,SXR,642.0327371854402
DEL,IXU,983.0953690097899
DEL,JDH,475.8086781106731
DEL,ASB,2027.0575631141708
DEL,BRU,6399.314322570236
DEL,LHR,6731.2875406680305
DEL,TAS,1579.5057104552554
DEL,KBL,1001.2921043477737
DEL,LKO,423.4749732019258
DEL,GOP,657.1636567537747
DEL,BDQ,794.4749998322454
DEL,IXD,575.5174341835556
DEL,DYU,1347.3532567059747
DEL,STV,938.0322873969208
DEL,JAI,231.69869417783153
DEL,DED,208.49425461230646
DEL,HEA,1543.0273876886772
DEL,CJB,1949.9797556222102
DEL,DHM,408.17002113790466
DEL,SYD,10435.37191613719
DEL,LUH,277.63369582357564
DEL,KWI,2829.8763939530863
DEL,ADD,4552.464741279624
DEL,NBO,5416.30229752605
DEL,VTZ,1357.9993374127016
DEL,AMM,3945.428586873761
DEL,DIB,1760.8306525413534
DEL,ALA,1644.0932664478364
DEL,LHE,418.87540626377114
DEL,IXZ,2485.0058639060903
DEL,KUU,368.1103672497702
DEL,HEL,5223.057380162212
TIA,ATH,529.2665233979407
TIA,GOA,946.0076464011197
TIA,VRN,838.9281783740294
TIA,BLQ,768.2274014330729
TIA,BGY,934.9589628838652
TIA,LJU,681.0182167246094
TIA,SAW,804.3931088172039
TIA,LGW,1864.456481022314
TIA,VIE,784.7961984250215
TIA,TRN,1062.2018131331083
VLC,EIN,1405.0550587369855
VLC,BRU,1326.5092053406788
VLC,TSR,1910.292341505587
VLC,BGY,1079.4358370548691
VLC,OPO,721.3536362217694
VLC,RTM,1437.1084163057876
VLC,LWO,2233.102261631108
VLC,EMA,1484.9445642724424
VLC,PMI,276.30655884894315
VLC,BVA,1126.8426877461654
VLC,PRG,1651.155192510388
VLC,LPA,1879.8610370343708
VLC,CRL,1279.3512976440468
VLC,CMN,930.9266767751627
VLC,BIO,469.7342729563755
VLC,MAD,284.3255627934814
VLC,VIE,1664.8511464156052
VLC,HHN,1312.5460505777505
VLC,NRN,1440.8369135101261
VLC,AGP,470.6258789215884
VLC,SVQ,524.3684317303553
VLC,SOF,2026.7126025672294
VLC,DUB,1610.0471079121478
VLC,CLJ,2111.386478845796
VLC,OVD,646.9619584799461
VLC,IEV,2693.560525339182
VLC,OTP,2254.826132345644
VLC,CIA,1131.5628870346425
VLC,SDR,518.6602471283729
VLC,MAH,404.35227688797016
VLC,BLQ,1121.1067180753648
VLC,TRS,1338.2962244397384
VLC,STN,1379.4441472638864
VLC,SCQ,763.8421297106315
VLC,MRS,646.8054200025042
VLC,LGW,1296.5969411010126
BOD,AGP,960.707925701886
BOD,PMO,1364.3110400518758
BOD,CMN,1404.3844893689518
BOD,LYS,464.2943031400435
BOD,PMI,651.9491152269244
BOD,TUN,1276.2009153165216
BOD,CIA,1126.8069098817646
BOD,LIL,698.0878771562972
BOD,FSC,876.9349418921366
BOD,HER,2428.486901329399
BOD,AJA,833.7025859267161
BOD,BES,491.7173238124112
BOD,MAD,537.3731258325811
BOD,STN,787.787010701352
BOD,CRL,735.8002498518432
BOD,OLB,940.59122232492
BOD,LGW,703.8111503089718
BOD,SXB,757.8288209199724
BOD,ALG,963.1794947025697
BOD,BIA,857.5171430238291
BOD,DUB,1036.6947577505707
BOD,OPO,759.4761969956324
BOD,BLQ,948.776431952475
BOD,MRS,498.2077509879064
BOD,LTN,783.9411925541925
BOD,CLY,805.890509349829
BOD,BRU,778.3245372719549
BOD,RNS,368.7576349802002
BOD,BSL,704.3515473528354
BOD,SVQ,930.6569367958879
MRS,NDR,1176.8508836465137
MRS,ALG,769.4774346934078
MRS,PUF,455.55464259349327
MRS,STN,1010.0432603050884
MRS,SXB,596.6154124188378
MRS,TLM,1097.9090165893933
MRS,MIR,976.2969636368285
MRS,ORN,1002.502557892154
MRS,DUB,1393.1030956961781
MRS,CZL,805.3848048826621
MRS,CLY,307.80293704848617
MRS,CAG,564.8411932082143
MRS,MAD,797.2539043795358
MRS,PMI,479.123219767156
MRS,ATH,1688.46969744949
MRS,AAE,767.8595179237316
MRS,EIN,890.8372904189885
MRS,CIA,630.0340032151211
MRS,SAW,1998.0370386288548
MRS,TUN,846.782786316576
MRS,TNG,1281.0935651199927
MRS,BJA,748.1489735126959
MRS,BRU,831.6072184656349
MRS,AJA,337.7627348138373
MRS,BLJ,859.8118154287702
MRS,TNR,8151.654338098726
MRS,LIL,808.434129936841
MRS,ZAD,815.8457786411616
MRS,TLV,2881.1284920249614
MRS,PRG,1009.7918712530287
MRS,LYS,254.46581967453437
MRS,FSC,384.06572855019294
MRS,OUD,1141.6062283619378
MRS,WMI,1519.1626115440718
MRS,DJE,1167.0319942529268
MRS,RBA,1469.428237269047
MRS,FEZ,1377.0922242104025
MRS,AGP,1116.7004364869667
MRS,BIA,360.3430062738425
MRS,PMO,883.1273881047377
MRS,TUF,565.5445470446439
MRS,BIQ,544.9224526978343
MRS,CMN,1577.7303240458339
MRS,BES,929.2964853880763
MRS,ETZ,621.391615021459
MRS,HER,1930.3339728300791
MRS,OPO,1166.8215761841718
MRS,QSF,807.4532104633663
MRS,LHR,989.2803061305078
MRS,CFK,869.2351395691201
MRS,RNS,745.3228884604637
MRS,TLS,311.65743587727474
MRS,CRL,782.7401639571024
MRS,GSE,1659.7125399121812
MRS,MLA,1155.5957752685588
MRS,SVQ,1153.0676266925236
MRS,LGW,948.7524859883212
MRS,AGB,708.3793099553001
MRS,AGA,1948.6872709694478
MRS,ESU,1871.8595921649526
ADE,DMM,1596.4701256842006
ADE,BOM,3052.543624823494
ADE,BBO,271.5170320148423
ADE,AMM,2294.7198589424543
ADE,RIY,511.74887935578016
ADE,MGQ,1202.9633386026785
ADE,AHB,653.0909073045655
ADE,RUH,1359.921815023253
ADE,ASM,714.3940615270511
TLC,CUN,1337.2972350513414
TLC,MTY,718.3988434757208
TLC,SJD,1134.281888389374
TLC,ACA,287.5704390610912
TLC,PVR,612.7297677595383
TLC,LAS,2405.478893253389
TLC,ZIH,277.81406103629485
CUN,DEN,2689.256566312781
CUN,MIA,854.9599494022784
CUN,BJX,1515.3471362381956
CUN,MEX,1284.3579893311967
CUN,YVR,4475.544408453848
CUN,VSA,708.2866354745047
CUN,MCO,995.6128030505064
CUN,CVG,2013.9479464637093
CUN,PTY,1553.9208720749061
CUN,MAD,7961.518062020352
CUN,AGU,1599.9636842785678
CUN,MID,288.886467557454
CUN,BOG,2277.749705527892
CUN,YHZ,3406.860026125265
CUN,RDU,1828.0938429624898
CUN,SLP,1458.2887717795452
CUN,PIT,2252.71354165353
CUN,VER,994.5337971348606
CUN,YYZ,2605.3182353012485
CUN,STL,1997.6289200877707
CUN,LGW,7976.734777724686
CUN,GLA,7620.274715889767
CUN,MDW,2308.6988563010686
CUN,SLC,3227.1610670088635
CUN,IAH,1307.1952727989142
CUN,YYC,4091.01879728984
CUN,CZM,57.387360502972925
CUN,HMO,2588.03074992775
CUN,HAV,509.1683225381253
CUN,CUU,2102.282233143186
CUN,MTY,1448.3448144070016
CUN,TAM,1143.909691567633
CUN,OAX,1128.14152036057
CUN,BZE,416.87883893080175
CUN,SCL,6288.345463344729
CUN,TRC,1760.5668282049671
CUN,TGZ,815.7800728957078
CUN,VKO,10006.496356022953
CUN,QRO,1383.5709180403385
CUN,TIJ,3234.676510778396
CUN,MKE,2438.2044812747395
CUN,HOG,1097.2416840775506
CUN,LIM,3827.5705649240654
CUN,EZE,6894.647266326279
CUN,PBC,1218.0129531111875
CUN,MCI,2163.5034546931806
CUN,BWI,2239.548325851863
CUN,YEG,4245.804368176631
CUN,REX,1281.8340068193265
CUN,YQB,3186.9896196306654
WUH,WNZ,718.5852195618501
WUH,PVG,725.3264246625706
WUH,HYN,739.9016863495589
WUH,DSN,1045.293518325278
WUH,SHE,1464.119825300049
WUH,LYI,615.1764737271855
WUH,JJN,792.9233570417347
WUH,YCU,565.5523756497074
WUH,SWA,835.5092791645299
WUH,CKG,736.159495018005
WUH,KWE,862.8535953666827
WUH,TAO,835.2461282729254
WUH,HAK,1263.5051297384325
WUH,YNT,987.6118850875057
WUH,HET,1139.7817968178983
WUH,CGQ,1781.195782115218
WUH,FOC,758.437767536041
WUH,TNA,730.1456119209598
WUH,KHH,1097.2405644558964
WUH,XNN,1292.953347446729
WUH,DMK,2335.2005607112305
WUH,ENH,455.15430681061855
WUH,ZYI,784.404548118388
WUH,TSA,960.9300679661133
WUH,YTY,557.7779057234877
WUH,MFM,962.0289467205135
WUH,LHW,1167.8897568498044
WUH,PUS,1456.5164518328047
WUH,SYX,1469.630103214068
WUH,WUX,597.2375959615063
WUH,ZUH,979.5023117625424
WUH,TSN,970.3382008074282
WUH,HRB,1952.0825597151513
WUH,CIH,615.7466694429744
WUH,AQG,272.6906384764344
WUH,CNX,2034.167343777617
WUH,BAV,1151.2965339902769
WUH,YNZ,636.3673267569231
WUH,LZH,871.7763838006744
WUH,KWL,741.8091430376127
WUH,LYG,606.5510959833285
WUH,KHN,268.6247707789965
WUH,XFN,236.96016578065775
HAM,AYT,2454.1537498722582
HAM,DBV,1373.7165296202354
HAM,PRG,489.78114613976305
HAM,HER,2352.9636711709204
HAM,FNC,3145.8894805727223
HAM,DJE,2197.576277621161
HAM,NAP,1453.1503472297427
HAM,IKA,3764.569896464681
HAM,ACE,3345.8240573297658
HAM,BSL,693.6023706325236
HAM,WAW,753.3983314488328
HAM,CFU,1730.4427616446153
HAM,HRG,3529.7980595408376
HAM,VIE,767.4636453410429
HAM,RIX,956.170585330224
HAM,SCN,529.92432957667
HAM,RHO,2371.146458335992
HAM,BGO,794.8250295429474
HAM,LPA,3528.1245557795655
HAM,BRU,481.8037711094037
HAM,AGP,2191.7065928291013
HAM,HEL,1168.6014249778432
HAM,KLU,836.1790384828166
HAM,OLB,1416.1375122423192
HAM,VRN,917.9407319546383
HAM,NUE,465.5440747142156
HAM,FAO,2306.3947045453842
HAM,SAW,2019.7398412475727
HAM,MAH,1591.4631433526788
HAM,GWT,178.29665324795764
HAM,PMI,1658.5016377297006
HAM,SKG,1752.363913885934
HAM,BIA,1232.3455824714754
HAM,LHR,745.4433932141303
HAM,RJK,991.9811112227857
HAM,FMM,627.5647605372084
HAM,SPU,1213.1546695009554
HAM,KGS,2289.317966808766
HAM,OSL,724.5758074555367
HAM,STR,551.9424775108242
HAM,MLA,2006.8036566151168
HAM,PRN,1474.3596024348974
HAM,FKB,555.4848878790132
HAM,FDH,663.4696986964706
HAM,CGN,363.2786752240363
HAM,MAD,1780.8570410087414
HAM,BUD,949.8154515831231
HAM,BRN,767.3890229953473
HAM,TLS,1277.91898415449
HAM,LED,1406.5795129895525
HAM,DLM,2374.3725687168285
HAM,XRY,2248.4500002198706
HAM,DUB,1072.600539527933
HAM,LTN,723.0959963885043
HAM,ATH,2045.2209012230123
HAM,NBE,1952.2917161967546
HAM,LGW,743.0037015498764
AYT,DRS,2077.830389872495
AYT,MST,2518.3748524539337
AYT,PRG,1974.7984083650442
AYT,LNZ,1847.2028611159808
AYT,STR,2182.4093654848584
AYT,FMO,2475.730854450119
AYT,RTM,2655.1398529373587
AYT,FDH,2110.5265395804795
AYT,BSL,2241.1620344965286
AYT,HAJ,2387.1206488271646
AYT,BRU,2597.763037301519
AYT,CGN,2432.0838402153145
AYT,LTN,2949.102643559182
AYT,LEJ,2178.7743369017617
AYT,ADA,398.21674315895314
AYT,LED,2546.831997203868
AYT,RLG,2366.3848177369414
AYT,KSF,2334.163068124354
AYT,BGW,1286.2118731230544
AYT,VKO,2134.8645052237284
AYT,TZX,900.3045235806858
AYT,SAW,463.0916825321732
AYT,HEL,2636.7394479435607
AYT,NUE,2114.058140493511
AYT,EIN,2571.3696020085094
AYT,LGW,2908.0576006001343
AYT,OSL,2937.9115293433074
AYT,GRQ,2598.947745658417
AYT,ECN,310.4089878226391
AYT,ERF,2217.039319798237
AYT,VIE,1701.9334796249323
AYT,SXF,2186.3949644951344
AYT,ZQW,2326.950260394953
AYT,LBA,3115.5535860706827
AYT,GLA,3368.1623493714683
AYT,BLL,2651.1612896359647
AYT,EBL,1176.8692462303559
AYT,ROV,1395.2865267814607
AYT,BGO,3167.4069349796478
AYT,LUX,2424.932587014788
AYT,GRZ,1689.5967289101177
AYT,BRE,2474.87895687604
AYT,ESB,406.66591994599185
CIA,DUB,1904.865123689774
CIA,HHN,995.0853718369644
CIA,CFU,663.1635911135475
CIA,FKB,852.3221267423831
CIA,EIN,1205.0891615148798
CIA,NYO,1912.869076319132
CIA,SDR,1353.1635163874507
CIA,PMI,867.362177767123
CIA,CAG,412.0224552736464
CIA,CIY,561.5047464449439
CIA,TSR,830.6211711694687
CIA,PIK,1967.9953561438654
CIA,SKG,879.6524141734097
CIA,STN,1459.2875716173842
CIA,WRO,1084.96823955537
CIA,MAD,1359.1353409854464
CIA,BDS,465.15411794812417
CIA,KIV,1414.809987164023
CIA,KRK,1074.2315357873258
CIA,KTW,1085.3478261627079
CIA,FMM,712.7057694213905
CIA,WMI,1330.1381433054166
CIA,EMA,1608.7283305098463
CIA,AGP,1575.213245872205
CIA,CLJ,1040.944170220726
CIA,CRL,1147.730278545119
CIA,VNO,1703.3041019442994
CIA,BLL,1570.064501119092
CIA,OPO,1767.777524941781
CIA,SVQ,1653.225751786999
CIA,BVA,1176.3925564798833
CIA,OTP,1134.8172341982615
CIA,RYG,1958.7320629813225
CIA,BTS,795.7078442068103
CIA,BUD,818.13570069998
CIA,TPS,432.4220499422949
CIA,NRN,1194.8247201664412
CIA,GSE,1777.1078403741255
CIA,POZ,1223.1611733620289
YYZ,BRU,6044.398923670919
YYZ,ANU,3394.3975850162756
YYZ,WAW,6934.681320596977
YYZ,IAH,2060.081577672316
YYZ,YEG,2689.105605391959
YYZ,STL,1051.0278721269945
YYZ,LGA,573.1547673082614
YYZ,PUJ,2984.30718551422
YYZ,BDA,1810.6394675310992
YYZ,UVF,3775.2203884622418
YYZ,LGW,5739.1952442623
YYZ,LHR,5707.0534601479
YYZ,OPO,5642.232215356959
YYZ,YYJ,3370.26239860121
YYZ,YDF,1803.6543060966135
YYZ,BGI,3908.474015686389
YYZ,PTY,3848.068424216139
YYZ,CCC,2362.1708232132164
YYZ,YSB,340.3321681009416
YYZ,DUB,5260.987306279171
YYZ,YXE,2209.901058160818
YYZ,YXU,142.3260672924675
YYZ,NAS,2081.7725135778583
YYZ,TPA,1765.1377740005937
YYZ,GCM,2716.2029308523147
YYZ,YLW,3065.543326857532
YYZ,SJO,3771.443568265872
YYZ,YQM,1206.5354191098577
YYZ,PIT,357.70071258542384
YYZ,PDL,4513.017277866757
YYZ,YQR,2027.777606025808
YYZ,KEF,4170.612478979405
YYZ,CVG,664.2462461255383
YYZ,YQB,731.5479905020869
YYZ,HAV,2314.474943093018
YYZ,YZR,229.32832500548338
YYZ,YYT,2123.470731250486
YYZ,MCO,1702.075806070806
YYZ,MIA,1989.5062693958043
YYZ,VKO,7490.34465967588
YYZ,SCL,8616.714344371176
YYZ,YVR,3345.5122406977716
YYZ,MKE,673.4090668072092
YYZ,MBJ,2803.7752865774955
YYZ,BOG,4367.196381845678
YYZ,AZS,2866.6575431960014
YYZ,SNU,2355.8402435062126
YYZ,LAS,3120.309650788963
YYZ,CMH,490.1764981042604
YYZ,PLS,2528.514640194985
YYZ,SEA,3306.641001730018
YYZ,POS,4078.846759761528
YYZ,YMM,2637.1622481772006
YYZ,YHZ,1288.2786742801034
YYZ,POP,2790.1585660529795
YYZ,SJU,3082.3832579326013
YYZ,ROC,169.94910156397154
YYZ,GEO,4630.297759799154
YYZ,CMW,2480.3324980911057
YYZ,DEN,2111.1888908732117
YYZ,VIE,6948.277849946075
YYZ,YYG,1327.927018199483
YYZ,YQG,312.1507463529615
YYZ,PVG,11414.355969380114
YYZ,ATH,8128.495233496298
YYZ,LIR,3722.6880566493846
YYZ,MYR,1113.329399565153
YYZ,AUA,3586.808090877723
YYZ,RSW,1915.5841590508094
YYZ,YOW,363.500969056908
YYZ,YQY,1562.2694841114853
YYZ,YTS,560.3757299460295
YYZ,YYC,2689.1819096194045
YYZ,GGT,2262.826866159967
YYZ,YSJ,1103.5242096091233
YYZ,SAN,3465.036926658362
YYZ,GLA,5283.976897514268
YYZ,ADD,11501.40312553879
YYZ,MCI,1345.0171716003547
YYZ,YQT,911.3735675847647
YYZ,ISB,10984.349396592199
YYZ,YGK,250.36951422783258
YYZ,KHI,11670.123173312597
YYZ,KIN,2874.7236570077716
YYZ,HOG,2563.902825490497
YYZ,SXM,3243.7008510744745
YYZ,MEX,3246.665693324682
YYZ,LIM,6198.716203658843
YYZ,YAM,494.0141006725906
YYZ,LHE,11246.413764858991
YYZ,BNA,1031.947842001044
YYZ,YWG,1504.0149493043884
YYZ,GND,3915.3761988731385
YYZ,TLV,9295.123273956066
YYZ,MDT,454.13634404990415
YYZ,BWI,558.092110521173
YYZ,YYB,299.16010032783464
YYZ,SYR,291.60762685304
YYZ,RDU,870.2491919059303
YYZ,YFC,1060.5728118484367
BRU,KGL,6362.006144805182
BRU,BOM,6866.0584684705145
BRU,OPO,1473.3967626621416
BRU,ZTH,1950.7526324618073
BRU,PRG,696.5779880778748
BRU,NBO,6566.6023585811445
BRU,ABJ,5134.849291844956
BRU,EBB,6238.978049416533
BRU,AGA,2561.325190432648
BRU,BLL,620.6555906589019
BRU,PFO,2877.994260306015
BRU,KEF,2148.113956415291
BRU,BUD,1139.2374834072334
BRU,FNA,4974.4228581850875
BRU,RIX,1434.2742717500446
BRU,FIH,6236.123687521164
BRU,MAD,1315.6125641651868
BRU,HAJ,398.17220721866244
BRU,BSL,429.3628924265182
BRU,CFU,1735.9262604322585
BRU,LIN,702.77481394064
BRU,LHR,350.43458819499784
BRU,RHO,2471.291788754695
BRU,NSI,5287.473062607966
BRU,LYS,577.2112350328674
BRU,VNO,1453.5711603510126
BRU,DLA,5237.382381438907
BRU,OTP,1753.7401712604822
BRU,DJE,1960.6906607648164
BRU,KGS,2379.991506310394
BRU,ALG,1583.340228790013
BRU,DKR,4477.441988159636
BRU,SXF,644.5106731583636
BRU,REU,1114.1210417860443
BRU,CMN,2182.663804039989
BRU,VIE,924.8848267551067
BRU,NAP,1345.108979031126
BRU,NDR,1869.6961752443342
BRU,MLA,1853.6218512440732
BRU,BJM,6475.876957222343
BRU,ATH,2101.4321467787886
BRU,LDE,923.2578093764118
BRU,SOF,1697.7375358948107
BRU,JTR,2319.7884682553636
BRU,AOE,2360.1820593218604
BRU,COO,4956.908290840977
BRU,HEL,1646.5136753337579
BRU,SXB,346.5258687816778
BRU,BIO,1012.5387173680983
BRU,SCQ,1320.5337602503769
BRU,OSL,1104.1003572923412
BRU,LFW,4983.402444865697
BRU,MIR,1756.9747893995054
BRU,LPA,3050.582476127478
BRU,HER,2395.434753890004
BRU,BLQ,871.0780832336058
BRU,VAR,1951.497236921971
BRU,AGP,1735.4805598162811
BRU,EMA,452.9363768290541
BRU,PMI,1269.3141005536193
BRU,ZAG,1029.0218674852083
BRU,BEY,3139.2618888509423
BRU,PMO,1568.3131347257631
BRU,ORK,905.5240277140211
BRU,BMA,1266.3493605670546
BRU,BEG,1356.6027639707584
BRU,TRN,675.9655631016499
BRU,NBE,1715.6605871533636
BRU,WRO,867.036339632708
BRU,TLL,1591.5409595743142
BRU,NCL,618.0657395564571
BRU,SAW,2204.1013366608736
BRU,MAH,1227.6321967833628
BRU,TLS,842.025883866994
BRU,LAD,6698.29697180328
BRU,FAO,1832.2723530481433
BRU,GOT,905.0098118658682
BRU,TNG,1881.245000970675
BRU,ROB,5153.747883542308
BRU,TIV,1435.6411921716024
BRU,TLV,3250.9795348277044
BRU,ACE,2870.658884177147
BRU,FNC,2664.0866272608464
BRU,LEI,1655.0948187834003
BRU,SVQ,1708.8300972592463
BRU,JMK,2224.2834828476425
BRU,BOJ,1973.070046941808
BRU,STR,419.51353594972807
BRU,LJU,898.3082504015988
BRU,TUN,1627.4692862179295
BRU,BIA,1002.9091445956673
BRU,WAW,1146.2020619778377
BRU,DBV,1397.2274322557996
BRU,OUD,1864.6655488583194
BRU,GDN,1017.3554922558689
BRU,DUB,784.3138803833848
BRU,GRO,1009.4139370780614
BRU,BJV,2376.5712382707125
BRU,LGW,328.0420334530138
CLV,VCP,607.0631770346174
YZS,YUT,290.9006512047059
YZS,YCS,374.0723284053533
YZS,YRT,460.33903632092506
YZS,YTE,330.39884629682325
YUT,YBK,517.7861722050008
YUT,YRT,498.2931147808399
YHM,YHZ,1324.6024217813203
YHM,YYC,2696.4879565777055
YHM,YQM,1248.2538043933305
YHM,YEG,2702.0848492507084
YHZ,LHR,4584.534848644037
YHZ,YOW,954.8036639090413
YHZ,MCO,2411.257548079508
YHZ,MBJ,3222.7427840400132
YHZ,YSJ,193.09942272419852
YHZ,YYR,964.5366824768827
YHZ,PUJ,2960.3627769874533
YHZ,YYT,880.4507024371123
YHZ,YYC,3745.154250988429
YHZ,YFC,260.81227435700833
YHZ,YDF,667.8942436378688
YHZ,YQY,304.87833686526557
YHZ,SNU,2904.43053882323
YHZ,CCC,2834.7847173416344
YHZ,LGA,959.4426508658566
YHZ,YQM,164.5092103514492
YHZ,YYG,159.57070088328766
YHZ,YCL,407.7876266994355
YHZ,FSP,605.4475530083012
YHZ,POP,2868.503200177722
YHZ,LRM,2981.35651939118
YHZ,YQX,814.4434527850693
PUS,KIX,581.7018804960281
PUS,CEB,2810.8905742128622
PUS,PVG,801.0567873034134
PUS,KWL,2121.631304733961
PUS,MFM,2078.342418381941
PUS,OKA,1006.5206020947072
PUS,TAO,782.2171866647533
PUS,CJU,291.1790374864146
PUS,KLO,2695.646312889152
PUS,HAN,2735.6484966404378
PUS,TXN,1169.9294040556865
PUS,SPN,2789.182241957524
PUS,CTS,1386.2017614538804
PUS,VVO,954.5931528986997
PUS,SHE,860.9202807787002
PUS,KHH,1630.0959012491992
PUS,KUL,4570.278335573074
PUS,GUM,2889.4077318447517
HGU,WWK,258.90276086629456
HGU,LAE,281.0373836863238
HGU,MXH,131.31400671979617
HGU,UNG,334.9732371938148
HGU,MAG,179.03599919580924
HGU,TBG,345.1901008704947
HGU,TIZ,149.12841532759364
HGU,GKA,124.48104982700062
WWK,MAG,296.342589711864
WWK,VAI,280.7826567731179
CGN,AGP,1829.0832998947114
CGN,HRG,3460.551999815992
CGN,LGW,513.8114563133115
CGN,PMI,1303.9162440948462
CGN,NDR,1945.7375677975683
CGN,JMK,2072.284471413169
CGN,BRN,440.1816371122629
CGN,PUY,833.9115958193067
CGN,GDN,856.9838312801593
CGN,TUN,1577.518029175734
CGN,KTW,841.4689028948598
CGN,NBE,1665.5073809260675
CGN,DBV,1251.1730328206593
CGN,HER,2251.435072253083
CGN,KLU,705.6442963143504
CGN,LPA,3174.6304540095753
CGN,TLV,3087.985487189727
CGN,CAG,1300.0409107117741
CGN,KGS,2224.4705161236056
CGN,HDF,581.5349476493071
CGN,OSL,1057.680157971176
CGN,SAW,2030.3443298479538
CGN,RHO,2314.0196412176037
CGN,ZAD,970.7021398506342
CGN,OLB,1123.2838992270524
CGN,ATH,1952.6899882190562
CGN,STN,492.46421556347025
CGN,PMO,1486.5416278624873
CGN,VIE,745.9889508183406
CGN,BVC,4695.700206026327
CGN,NAP,1238.6401862311989
CGN,GRO,1051.5122717914412
CGN,ZAG,870.9157532701829
CGN,DUB,956.685563668738
CGN,RJK,835.5117425710803
CGN,VRN,668.5539978990453
CGN,SKP,1482.640355770719
CGN,DRS,464.35896987855955
CGN,PRG,510.4976271607686
CGN,CLY,935.9622646793819
CGN,MAH,1244.3895476862058
CGN,BIA,941.3290366554589
CGN,LHR,534.2208065013887
CGN,SKG,1677.168778727364
CGN,IEV,1637.9251884870985
CGN,WAW,965.9289321621092
CGN,JTR,2171.0176748328445
CGN,ESB,2324.148523397988
CGN,XRY,1887.9424103277688
CGN,BUD,959.1916353119469
CGN,CFU,1597.919806862309
CGN,ALG,1606.8042875895271
CGN,FAO,1950.5133996806542
CGN,RLG,486.2198264802438
CGN,FDH,394.56426311279347
